Date,Open,High,Low,Close,Change(Pips),Change(%),
04/02/2025 16:10,3129.45,3130.24,3128.94,3129.85,40,0.01,
04/02/2025 16:05,3128.07,3129.62,3127.95,3129.48,141,0.05,
04/02/2025 16:00,3125.82,3128.39,3125.82,3128.05,223,0.07,
04/02/2025 15:55,3126.75,3126.75,3125.06,3125.78,-97,-0.03,
04/02/2025 15:50,3127.08,3127.82,3126.38,3126.76,-32,-0.01,
04/02/2025 15:45,3127.38,3127.72,3125.75,3127.19,-19,-0.01,
04/02/2025 15:40,3126.82,3127.62,3124.48,3127.47,65,0.02,
04/02/2025 15:35,3126.94,3128.02,3125.88,3126.8,-14,0.00,
04/02/2025 15:30,3124.45,3127.55,3123.98,3127.18,273,0.09,
04/02/2025 15:25,3124.29,3125.64,3122.8,3124.51,22,0.01,
04/02/2025 15:20,3127.43,3127.71,3121.1,3124.26,-317,-0.10,
04/02/2025 15:15,3125.79,3128,3124.72,3127.37,158,0.05,
04/02/2025 15:10,3124.88,3126.07,3124.67,3125.73,85,0.03,
04/02/2025 15:05,3127.38,3127.38,3124.38,3124.89,-249,-0.08,
04/02/2025 15:00,3124.95,3128.11,3124.06,3127.39,244,0.08,
04/02/2025 14:55,3126.64,3127.48,3124.63,3124.95,-169,-0.05,
04/02/2025 14:50,3128.88,3129.13,3126.37,3126.72,-216,-0.07,
04/02/2025 14:45,3125.85,3129.34,3125.81,3128.86,301,0.10,
04/02/2025 14:40,3125.16,3126.72,3124.09,3125.84,68,0.02,
04/02/2025 14:35,3125.56,3125.78,3123.9,3125.2,-36,-0.01,
04/02/2025 14:30,3126.66,3127.27,3124.14,3125.35,-131,-0.04,
04/02/2025 14:25,3126.3,3128.31,3126.11,3126.51,21,0.01,
04/02/2025 14:20,3124.22,3127,3123.76,3126.4,218,0.07,
04/02/2025 14:15,3123.95,3125.87,3123.63,3124.34,39,0.01,
04/02/2025 14:10,3121.95,3124.63,3121.72,3124,205,0.07,
04/02/2025 14:05,3120.7,3122.79,3119.23,3121.97,127,0.04,
04/02/2025 14:00,3121.95,3123.39,3119.38,3120.67,-128,-0.04,
04/02/2025 13:55,3117.78,3124.31,3117.78,3122.24,446,0.14,
04/02/2025 13:50,3119.77,3120,3116.7,3117.77,-200,-0.06,
04/02/2025 13:45,3127.39,3127.47,3118.55,3119.78,-761,-0.24,
04/02/2025 13:40,3128.79,3131.3,3127.36,3127.37,-142,-0.05,
04/02/2025 13:35,3130.16,3132.12,3127.68,3128.79,-137,-0.04,
04/02/2025 13:30,3125.86,3131.11,3124.86,3130.38,452,0.14,
04/02/2025 13:25,3125.39,3126.65,3124.13,3125.85,46,0.01,
04/02/2025 13:20,3124.76,3126.95,3124.61,3125.41,65,0.02,
04/02/2025 13:15,3123.79,3126.78,3122.72,3125.04,125,0.04,
04/02/2025 13:10,3126.38,3126.81,3123.56,3123.79,-259,-0.08,
04/02/2025 13:05,3122.77,3126.74,3122.76,3126.74,397,0.13,
04/02/2025 13:00,3122.34,3123.97,3120.59,3122.73,39,0.01,
04/02/2025 12:55,3124.03,3124.61,3122.39,3122.4,-163,-0.05,
04/02/2025 12:50,3123.87,3124.76,3123.49,3123.99,12,0.00,
04/02/2025 12:45,3124.29,3124.7,3123.35,3123.82,-47,-0.02,
04/02/2025 12:40,3123.7,3124.77,3122.13,3124.32,62,0.02,
04/02/2025 12:35,3124.64,3124.81,3122.4,3123.45,-119,-0.04,
04/02/2025 12:30,3126.03,3127.14,3124.52,3124.72,-131,-0.04,
04/02/2025 12:25,3121.85,3126.15,3120.58,3126.12,427,0.14,
04/02/2025 12:20,3118.9,3122.1,3118.9,3121.82,292,0.09,
04/02/2025 12:15,3119.81,3119.81,3117.05,3118.77,-104,-0.03,
04/02/2025 12:10,3119.85,3120.23,3119.12,3119.83,-2,0.00,
04/02/2025 12:05,3119.38,3120.47,3117.68,3119.86,48,0.02,
04/02/2025 12:00,3121.34,3122.04,3118.96,3119.35,-199,-0.06,
04/02/2025 11:55,3122.72,3122.74,3119.59,3121.31,-141,-0.05,
04/02/2025 11:50,3122.47,3123,3121.5,3122.76,29,0.01,
04/02/2025 11:45,3121.55,3122.66,3121.22,3122.31,76,0.02,
04/02/2025 11:40,3119.5,3123.45,3118.8,3121.47,197,0.06,
04/02/2025 11:35,3122.86,3123.33,3119.59,3119.61,-325,-0.10,
04/02/2025 11:30,3122.89,3123.02,3121.48,3122.76,-13,0.00,
04/02/2025 11:25,3121.01,3123.79,3121.01,3122.85,184,0.06,
04/02/2025 11:20,3119.37,3120.87,3117.57,3120.87,150,0.05,
04/02/2025 11:15,3119.55,3120.54,3118.6,3119.37,-18,-0.01,
04/02/2025 11:10,3118.74,3120.09,3118.18,3119.53,79,0.03,
04/02/2025 11:05,3117.57,3120.83,3116.99,3118.93,136,0.04,
04/02/2025 11:00,3114.45,3117.97,3114.45,3117.61,316,0.10,
04/02/2025 10:55,3111.68,3114.88,3110.13,3114.46,278,0.09,
04/02/2025 10:50,3116.35,3116.74,3111.6,3111.77,-458,-0.15,
04/02/2025 10:45,3117.25,3117.25,3112.58,3116.39,-86,-0.03,
04/02/2025 10:40,3123.29,3123.91,3116.76,3117.25,-604,-0.19,
04/02/2025 10:35,3125.26,3125.92,3123.8,3123.8,-146,-0.05,
04/02/2025 10:30,3126.98,3127.74,3125.25,3125.25,-173,-0.06,
04/02/2025 10:25,3128.73,3128.73,3125.58,3126.97,-176,-0.06,
04/02/2025 10:20,3129.46,3129.73,3128.68,3128.72,-74,-0.02,
04/02/2025 10:15,3130.01,3130.23,3129.51,3129.51,-50,-0.02,
04/02/2025 10:10,3130.02,3130.26,3128.98,3130,-2,0.00,
04/02/2025 10:05,3130.05,3130.66,3129.25,3130.03,-2,0.00,
04/02/2025 10:00,3131.12,3131.32,3128.93,3130.05,-107,-0.03,
04/02/2025 09:55,3129.59,3131.25,3129.59,3131.11,152,0.05,
04/02/2025 09:50,3129.24,3130.34,3128.82,3129.49,25,0.01,
04/02/2025 09:45,3129.06,3129.67,3128.64,3129.28,22,0.01,
04/02/2025 09:40,3128.64,3129.89,3127.96,3129.05,41,0.01,
04/02/2025 09:35,3128.89,3129.22,3128.06,3128.81,-8,0.00,
04/02/2025 09:30,3130.75,3131.17,3126.88,3128.82,-193,-0.06,
04/02/2025 09:25,3129.05,3131.02,3128.16,3130.77,172,0.05,
04/02/2025 09:20,3129.44,3130.62,3127.87,3128.94,-50,-0.02,
04/02/2025 09:15,3128.84,3129.59,3128.18,3129.35,51,0.02,
04/02/2025 09:10,3130.1,3130.59,3128.73,3128.83,-127,-0.04,
04/02/2025 09:05,3130.72,3130.99,3127.74,3129.99,-73,-0.02,
04/02/2025 09:00,3131.24,3131.61,3129.32,3130.8,-44,-0.01,
04/02/2025 08:55,3132.44,3133.2,3130.88,3131.19,-125,-0.04,
04/02/2025 08:50,3132.78,3133.73,3132.24,3132.42,-36,-0.01,
04/02/2025 08:45,3132.95,3133.76,3131.93,3132.77,-18,-0.01,
04/02/2025 08:40,3132.3,3133.08,3131.53,3132.88,58,0.02,
04/02/2025 08:35,3132.25,3133.62,3130.91,3132.18,-7,0.00,
04/02/2025 08:30,3128.41,3132.51,3127.67,3132.24,383,0.12,
04/02/2025 08:25,3127.52,3130.29,3127.3,3128.53,101,0.03,
04/02/2025 08:20,3125.19,3127.68,3124.83,3127.53,234,0.07,
04/02/2025 08:15,3125.3,3126.48,3124.77,3125.16,-14,0.00,
04/02/2025 08:10,3127.09,3127.51,3123.26,3125.36,-173,-0.06,
04/02/2025 08:05,3125.46,3127.37,3125.37,3127.1,164,0.05,
04/02/2025 08:00,3125.1,3125.48,3123.43,3125.48,38,0.01,
04/02/2025 07:55,3124.18,3126.11,3123.58,3124.98,80,0.03,
04/02/2025 07:50,3122.38,3124.68,3122.37,3124.29,191,0.06,
04/02/2025 07:45,3119.56,3122.3,3119.27,3122.3,274,0.09,
04/02/2025 07:40,3117.29,3119.5,3116.93,3119.37,208,0.07,
04/02/2025 07:35,3115.98,3117.34,3115.78,3117.29,131,0.04,
04/02/2025 07:30,3116.73,3117.83,3115.81,3116,-73,-0.02,
04/02/2025 07:25,3117.84,3118.34,3116.14,3116.63,-121,-0.04,
04/02/2025 07:20,3117.03,3118.3,3116.68,3117.76,73,0.02,
04/02/2025 07:15,3113.71,3117.26,3113.43,3117.06,335,0.11,
04/02/2025 07:10,3111.88,3115.31,3111.88,3113.74,186,0.06,
04/02/2025 07:05,3114.21,3115.66,3111.94,3112.14,-207,-0.07,
04/02/2025 07:00,3116.8,3117.23,3113.63,3114.27,-253,-0.08,
04/02/2025 06:55,3117.45,3118.01,3116.33,3116.44,-101,-0.03,
04/02/2025 06:50,3118,3118.91,3117.43,3117.43,-57,-0.02,
04/02/2025 06:45,3118.3,3118.92,3116.92,3117.99,-31,-0.01,
04/02/2025 06:40,3117,3118.88,3116.76,3118.35,135,0.04,
04/02/2025 06:35,3116.07,3117.33,3115.7,3116.87,80,0.03,
04/02/2025 06:30,3116.48,3116.95,3114.61,3116.19,-29,-0.01,
04/02/2025 06:25,3116.01,3116.91,3115.57,3116.52,51,0.02,
04/02/2025 06:20,3118.47,3119.64,3115.4,3116.04,-243,-0.08,
04/02/2025 06:15,3115.53,3118.31,3115.5,3118.31,278,0.09,
04/02/2025 06:10,3116.18,3116.18,3113.97,3115.45,-73,-0.02,
04/02/2025 06:05,3117.78,3118.54,3115.47,3116.08,-170,-0.05,
04/02/2025 06:00,3118.1,3119.01,3117.46,3117.77,-33,-0.01,
04/02/2025 05:55,3118.61,3118.99,3115.69,3118.12,-49,-0.02,
04/02/2025 05:50,3117.9,3118.9,3117.25,3118.54,64,0.02,
04/02/2025 05:45,3116.51,3118.29,3115.35,3117.89,138,0.04,
04/02/2025 05:40,3115.11,3117.18,3114.55,3116.39,128,0.04,
04/02/2025 05:35,3113.01,3116.84,3111.85,3114.97,196,0.06,
04/02/2025 05:30,3112.83,3115.87,3109.62,3112.98,15,0.00,
04/02/2025 05:25,3116.1,3116.12,3111.94,3112.78,-332,-0.11,
04/02/2025 05:20,3116.46,3116.6,3114.87,3116.26,-20,-0.01,
04/02/2025 05:15,3116.56,3117.98,3115.77,3116.42,-14,0.00,
04/02/2025 05:10,3114.38,3116.82,3114.38,3116.69,231,0.07,
04/02/2025 05:05,3116.65,3116.86,3114.06,3114.4,-225,-0.07,
04/02/2025 05:00,3116.22,3117.55,3114.88,3116.74,52,0.02,
04/02/2025 04:55,3117.04,3117.88,3115.37,3116.03,-101,-0.03,
04/02/2025 04:50,3117.48,3117.93,3115.62,3117.05,-43,-0.01,
04/02/2025 04:45,3119.52,3120.63,3117.12,3117.47,-205,-0.07,
04/02/2025 04:40,3119.47,3120.23,3118,3119.46,-1,0.00,
04/02/2025 04:35,3123.01,3123.01,3118.86,3119.5,-351,-0.11,
04/02/2025 04:30,3124.23,3124.67,3122.63,3123.04,-119,-0.04,
04/02/2025 04:25,3125.37,3125.37,3124.06,3124.22,-115,-0.04,
04/02/2025 04:20,3125.23,3125.77,3125.03,3125.48,25,0.01,
04/02/2025 04:15,3125.68,3126.04,3124.33,3125.32,-36,-0.01,
04/02/2025 04:10,3125.41,3125.77,3124.81,3125.59,18,0.01,
04/02/2025 04:05,3125.91,3126.73,3125.26,3125.46,-45,-0.01,
04/02/2025 04:00,3125.7,3126.81,3125.53,3125.92,22,0.01,
04/02/2025 03:55,3125.47,3126.35,3124.66,3125.61,14,0.00,
04/02/2025 03:50,3126.93,3127.51,3125.27,3125.5,-143,-0.05,
04/02/2025 03:45,3127.83,3127.96,3126.57,3127.21,-62,-0.02,
04/02/2025 03:40,3127.13,3128.42,3127.04,3127.86,73,0.02,
04/02/2025 03:35,3127.48,3128.51,3126.23,3127.13,-35,-0.01,
04/02/2025 03:30,3129.3,3129.37,3126.95,3127.45,-185,-0.06,
04/02/2025 03:25,3129.75,3130.05,3128.89,3129.21,-54,-0.02,
04/02/2025 03:20,3130.07,3130.38,3128.75,3129.78,-29,-0.01,
04/02/2025 03:15,3131.44,3131.77,3129.84,3130.06,-138,-0.04,
04/02/2025 03:10,3131.02,3131.59,3130.11,3131.45,43,0.01,
04/02/2025 03:05,3130.71,3132.12,3129.65,3131.02,31,0.01,
04/02/2025 03:00,3128.43,3130.84,3127.27,3130.81,238,0.08,
04/02/2025 02:55,3131.38,3132.13,3128.52,3128.56,-282,-0.09,
04/02/2025 02:50,3130.73,3131.58,3130.24,3131.52,79,0.03,
04/02/2025 02:45,3131.58,3133.71,3130.29,3130.74,-84,-0.03,
04/02/2025 02:40,3131.13,3131.73,3130.17,3131.6,47,0.02,
04/02/2025 02:35,3131.61,3131.96,3130.99,3131.11,-50,-0.02,
04/02/2025 02:30,3132.14,3132.77,3130.48,3131.68,-46,-0.01,
04/02/2025 02:25,3131.36,3133.38,3131.27,3132.11,75,0.02,
04/02/2025 02:20,3132.56,3133.66,3130.67,3131.51,-105,-0.03,
04/02/2025 02:15,3132.62,3133.05,3131.47,3132.44,-18,-0.01,
04/02/2025 02:10,3132.83,3133.06,3132.14,3132.61,-22,-0.01,
04/02/2025 02:05,3133.91,3135.55,3132.12,3132.89,-102,-0.03,
04/02/2025 02:00,3133.06,3134.13,3132.85,3134.01,95,0.03,
04/02/2025 01:55,3133.04,3133.91,3131.91,3133,-4,0.00,
04/02/2025 01:50,3132.5,3133.45,3132.11,3132.84,34,0.01,
04/02/2025 01:45,3130.03,3133.65,3129.46,3132.5,247,0.08,
04/02/2025 01:40,3130.03,3131.7,3129.46,3130.24,21,0.01,
04/02/2025 01:35,3132.23,3132.6,3129.73,3130.46,-177,-0.06,
04/02/2025 01:30,3133.44,3135.2,3132.22,3132.72,-72,-0.02,
04/02/2025 01:25,3131.99,3133.91,3131.99,3133.44,145,0.05,
04/02/2025 01:20,3132.56,3133.98,3130.62,3132.04,-52,-0.02,
04/02/2025 01:15,3132.37,3132.98,3131.12,3132.48,11,0.00,
04/02/2025 01:10,3128.37,3132.61,3128.37,3132.38,401,0.13,
04/02/2025 01:05,3122.71,3129.23,3122.39,3128.36,565,0.18,
04/02/2025 01:00,3122.97,3124.13,3121.37,3122.68,-29,-0.01,
04/02/2025 00:55,3121.96,3123.18,3121.56,3122.98,102,0.03,
04/02/2025 00:50,3122.49,3123.7,3121.77,3121.97,-52,-0.02,
04/02/2025 00:45,3120.7,3122.66,3120.34,3122.49,179,0.06,
04/02/2025 00:40,3122.81,3122.89,3120.72,3120.83,-198,-0.06,
04/02/2025 00:35,3121.53,3123.01,3120.9,3122.83,130,0.04,
04/02/2025 00:30,3121.47,3122.19,3120.29,3121.62,15,0.00,
04/02/2025 00:25,3120.15,3121.77,3119.44,3121.48,133,0.04,
04/02/2025 00:20,3115.15,3120.73,3114.98,3120.32,517,0.17,
04/02/2025 00:15,3113.8,3115.21,3113.18,3115.15,135,0.04,
04/02/2025 00:10,3114.46,3114.46,3112.88,3113.8,-66,-0.02,
04/02/2025 00:05,3114.01,3115.01,3113.3,3114.53,52,0.02,
04/02/2025 00:00,3115.15,3115.49,3113.37,3114.08,-107,-0.03,
04/01/2025 23:55,3115.82,3115.82,3113.98,3115.16,-66,-0.02,
04/01/2025 23:50,3113.89,3116.04,3113.83,3115.89,200,0.06,
04/01/2025 23:45,3113.87,3114.01,3113.28,3113.89,2,0.00,
04/01/2025 23:40,3112.39,3113.84,3112.29,3113.83,144,0.05,
04/01/2025 23:35,3111.82,3112.87,3111.25,3112.45,63,0.02,
04/01/2025 23:30,3112.45,3112.7,3111.49,3111.8,-65,-0.02,
04/01/2025 23:25,3112.94,3113.34,3112.45,3112.55,-39,-0.01,
04/01/2025 23:20,3113.12,3113.37,3112.74,3113.26,14,0.00,
04/01/2025 23:15,3111.8,3113.15,3111.8,3113.11,131,0.04,
04/01/2025 23:10,3112.11,3112.53,3111.21,3111.89,-22,-0.01,
04/01/2025 23:05,3113.45,3113.76,3112.04,3112.1,-135,-0.04,
04/01/2025 23:00,3111.38,3113.99,3111.26,3113.54,216,0.07,
04/01/2025 22:55,3112.54,3112.54,3110.9,3111.41,-113,-0.04,
04/01/2025 22:50,3113.28,3113.37,3112.65,3112.71,-57,-0.02,
04/01/2025 22:45,3112.77,3113.27,3112.66,3113.26,49,0.02,
04/01/2025 22:40,3113.34,3113.56,3112.67,3112.74,-60,-0.02,
04/01/2025 22:35,3113.13,3113.47,3112.5,3113.34,21,0.01,
04/01/2025 22:30,3111.38,3113.35,3111.27,3113.17,179,0.06,
04/01/2025 22:25,3110.86,3112.43,3110.76,3111.34,48,0.02,
04/01/2025 22:20,3107.82,3111.07,3107.81,3110.86,304,0.10,
04/01/2025 22:15,3112.31,3112.6,3107.68,3107.82,-449,-0.14,
04/01/2025 22:10,3114.04,3114.07,3112.14,3112.42,-162,-0.05,
04/01/2025 22:05,3114.08,3114.84,3113.65,3113.99,-9,0.00,
04/01/2025 22:00,3114.01,3114.47,3112.92,3114.08,7,0.00,
04/01/2025 20:55,3113.73,3114.65,3113.43,3114.1,37,0.01,
04/01/2025 20:50,3117.57,3117.78,3113.19,3114.02,-355,-0.11,
04/01/2025 20:45,3118.54,3119.37,3117.4,3117.4,-114,-0.04,
04/01/2025 20:40,3118.49,3118.84,3118.24,3118.6,11,0.00,
04/01/2025 20:35,3118.83,3119.41,3118.38,3118.46,-37,-0.01,
04/01/2025 20:30,3119.53,3120.73,3118.54,3118.71,-82,-0.03,
04/01/2025 20:25,3118.41,3119.9,3118.3,3119.59,118,0.04,
04/01/2025 20:20,3118.07,3118.58,3117.93,3118.39,32,0.01,
04/01/2025 20:15,3118.28,3118.48,3117.9,3118.06,-22,-0.01,
04/01/2025 20:10,3118.46,3118.58,3117.95,3118.37,-9,0.00,
04/01/2025 20:05,3118.26,3118.75,3118.19,3118.45,19,0.01,
04/01/2025 20:00,3118.65,3118.95,3118.07,3118.26,-39,-0.01,
04/01/2025 19:55,3117.71,3118.93,3117.32,3118.61,90,0.03,
04/01/2025 19:50,3117.09,3117.92,3116.66,3117.76,67,0.02,
04/01/2025 19:45,3116.75,3117.25,3116.69,3117.08,33,0.01,
04/01/2025 19:40,3116.83,3117.05,3116.24,3116.68,-15,0.00,
04/01/2025 19:35,3116.82,3117.29,3116.48,3116.77,-5,0.00,
04/01/2025 19:30,3116.99,3117.59,3116.68,3116.75,-24,-0.01,
04/01/2025 19:25,3116.34,3118.28,3116.11,3116.93,59,0.02,
04/01/2025 19:20,3116.01,3116.49,3115.91,3116.35,34,0.01,
04/01/2025 19:15,3115.09,3116.84,3114.92,3115.98,89,0.03,
04/01/2025 19:10,3114.33,3115.27,3113.96,3115.03,70,0.02,
04/01/2025 19:05,3113.85,3114.8,3113.78,3114.34,49,0.02,
04/01/2025 19:00,3114.06,3114.58,3113.67,3113.75,-31,-0.01,
04/01/2025 18:55,3113.94,3114.66,3113.76,3114.07,13,0.00,
04/01/2025 18:50,3114.85,3115.09,3113.78,3113.99,-86,-0.03,
04/01/2025 18:45,3113.65,3114.8,3113.27,3114.63,98,0.03,
04/01/2025 18:40,3116.68,3116.78,3113.33,3113.64,-304,-0.10,
04/01/2025 18:35,3118.41,3118.41,3116.51,3116.74,-167,-0.05,
04/01/2025 18:30,3116.45,3118.62,3116.39,3118.37,192,0.06,
04/01/2025 18:25,3115.29,3117.17,3114.88,3116.39,110,0.04,
04/01/2025 18:20,3115.04,3116.39,3114.86,3115.25,21,0.01,
04/01/2025 18:15,3116.87,3116.91,3113.94,3115.1,-177,-0.06,
04/01/2025 18:10,3116.1,3117,3115.65,3116.84,74,0.02,
04/01/2025 18:05,3115.32,3116.69,3114.85,3116.11,79,0.03,
04/01/2025 18:00,3113.69,3115.52,3113.31,3115.37,168,0.05,
04/01/2025 17:55,3114.18,3114.34,3113.4,3113.77,-41,-0.01,
04/01/2025 17:50,3113.56,3114.37,3113.32,3114.08,52,0.02,
04/01/2025 17:45,3113.08,3114.16,3112.66,3113.55,47,0.02,
04/01/2025 17:40,3112.98,3113.44,3112.28,3113.09,11,0.00,
04/01/2025 17:35,3112.88,3113.34,3112.03,3112.97,9,0.00,
04/01/2025 17:30,3113.87,3114.59,3112.33,3112.86,-101,-0.03,
04/01/2025 17:25,3112.66,3114.19,3112.02,3113.95,129,0.04,
04/01/2025 17:20,3110.1,3112.93,3109.83,3112.68,258,0.08,
04/01/2025 17:15,3108.64,3111.21,3108.52,3110.07,143,0.05,
04/01/2025 17:10,3107.57,3108.75,3106.55,3108.64,107,0.03,
04/01/2025 17:05,3107.69,3107.82,3105.65,3107.58,-11,0.00,
04/01/2025 17:00,3106.67,3108.39,3106.49,3107.68,101,0.03,
04/01/2025 16:55,3108.63,3108.63,3106.33,3106.67,-196,-0.06,
04/01/2025 16:50,3110.38,3110.58,3107.91,3108.55,-183,-0.06,
04/01/2025 16:45,3107.15,3110.78,3106.56,3110.47,332,0.11,
04/01/2025 16:40,3108.96,3110.57,3107.06,3107.16,-180,-0.06,
04/01/2025 16:35,3105.79,3109.92,3105.58,3109.04,325,0.10,
04/01/2025 16:30,3107.87,3109.13,3105.27,3105.61,-226,-0.07,
04/01/2025 16:25,3106.77,3108.56,3105.65,3107.93,116,0.04,
04/01/2025 16:20,3102.62,3108.11,3102.35,3106.78,416,0.13,
04/01/2025 16:15,3107.09,3108.65,3100.69,3102.58,-451,-0.15,
04/01/2025 16:10,3109.86,3110.26,3106.61,3107.05,-281,-0.09,
04/01/2025 16:05,3114.26,3114.92,3108.54,3109.95,-431,-0.14,
04/01/2025 16:00,3113.68,3116.79,3111.52,3114.43,75,0.02,
04/01/2025 15:55,3118.31,3119.19,3113.54,3113.83,-448,-0.14,
04/01/2025 15:50,3122.75,3122.96,3116.55,3118.05,-470,-0.15,
04/01/2025 15:45,3121.18,3124.2,3120.77,3122.55,137,0.04,
04/01/2025 15:40,3125.13,3125.54,3119.23,3121.19,-394,-0.13,
04/01/2025 15:35,3126.22,3127.07,3124.7,3125.22,-100,-0.03,
04/01/2025 15:30,3126.6,3127.26,3124.87,3126.3,-30,-0.01,
04/01/2025 15:25,3128.7,3128.7,3125.62,3126.61,-209,-0.07,
04/01/2025 15:20,3127.69,3129.69,3126.87,3128.68,99,0.03,
04/01/2025 15:15,3131.05,3131.66,3127.17,3127.74,-331,-0.11,
04/01/2025 15:10,3130.23,3131.54,3128.86,3131.16,93,0.03,
04/01/2025 15:05,3131.15,3132.98,3130.48,3130.48,-67,-0.02,
04/01/2025 15:00,3128.7,3131.94,3128.15,3131.5,280,0.09,
04/01/2025 14:55,3128.76,3129.83,3127.9,3128.71,-5,0.00,
04/01/2025 14:50,3129.99,3131.59,3127.71,3128.67,-132,-0.04,
04/01/2025 14:45,3126.84,3130.13,3126.01,3130.11,327,0.10,
04/01/2025 14:40,3127.77,3129.99,3126.63,3126.92,-85,-0.03,
04/01/2025 14:35,3126.73,3129.69,3125.41,3127.68,95,0.03,
04/01/2025 14:30,3126.82,3127.32,3124.56,3126.63,-19,-0.01,
04/01/2025 14:25,3127.44,3130.45,3126.99,3127,-44,-0.01,
04/01/2025 14:20,3127.36,3127.65,3123.9,3127.35,-1,0.00,
04/01/2025 14:15,3125.44,3130.23,3125.14,3127.32,188,0.06,
04/01/2025 14:10,3132.18,3133.28,3124.05,3125.66,-652,-0.21,
04/01/2025 14:05,3132.32,3134.79,3131.82,3132.09,-23,-0.01,
04/01/2025 14:00,3133.93,3135.23,3130.05,3132.4,-153,-0.05,
04/01/2025 13:55,3133.71,3134.09,3132.39,3133.69,-2,0.00,
04/01/2025 13:50,3134.33,3134.33,3130.91,3133.82,-51,-0.02,
04/01/2025 13:45,3132.57,3134.52,3131.65,3134.23,166,0.05,
04/01/2025 13:40,3132.05,3134.98,3131.74,3132.57,52,0.02,
04/01/2025 13:35,3130.7,3132.21,3129.5,3132.03,133,0.04,
04/01/2025 13:30,3129.32,3133.04,3128.24,3130.81,149,0.05,
04/01/2025 13:25,3130.84,3131.27,3128.13,3129.33,-151,-0.05,
04/01/2025 13:20,3133.5,3134.44,3129.01,3130.84,-266,-0.08,
04/01/2025 13:15,3134.73,3135.05,3133.27,3133.52,-121,-0.04,
04/01/2025 13:10,3136.86,3137,3133.1,3134.74,-212,-0.07,
04/01/2025 13:05,3134.76,3137.02,3133.44,3136.86,210,0.07,
04/01/2025 13:00,3133.17,3135.18,3131.39,3134.68,151,0.05,
04/01/2025 12:55,3132.65,3134.2,3132.36,3133.47,82,0.03,
04/01/2025 12:50,3133.26,3133.47,3132.02,3132.6,-66,-0.02,
04/01/2025 12:45,3133.26,3134.04,3132.43,3133.34,8,0.00,
04/01/2025 12:40,3132.78,3133.46,3131.59,3133.26,48,0.02,
04/01/2025 12:35,3131.68,3133.94,3131.16,3132.78,110,0.04,
04/01/2025 12:30,3133.64,3134.55,3130.92,3131.72,-192,-0.06,
04/01/2025 12:25,3133.37,3134.44,3132.57,3133.61,24,0.01,
04/01/2025 12:20,3131.63,3134.06,3131.28,3133.16,153,0.05,
04/01/2025 12:15,3132.18,3132.62,3130.85,3131.63,-55,-0.02,
04/01/2025 12:10,3131.42,3132.91,3130.62,3132.12,70,0.02,
04/01/2025 12:05,3129.5,3132.02,3129.34,3131.35,185,0.06,
04/01/2025 12:00,3130.45,3130.73,3127.64,3129.29,-116,-0.04,
04/01/2025 11:55,3131.21,3131.21,3128.65,3130.32,-89,-0.03,
04/01/2025 11:50,3132.44,3132.44,3130.01,3131.39,-105,-0.03,
04/01/2025 11:45,3132.65,3133.24,3131.77,3132.34,-31,-0.01,
04/01/2025 11:40,3131.03,3132.95,3129.82,3132.63,160,0.05,
04/01/2025 11:35,3133.4,3133.49,3130.89,3131.17,-223,-0.07,
04/01/2025 11:30,3130.85,3133.61,3130.2,3133.48,263,0.08,
04/01/2025 11:25,3130.75,3131.64,3129.32,3130.79,4,0.00,
04/01/2025 11:20,3134.04,3134.18,3129.95,3130.73,-331,-0.11,
04/01/2025 11:15,3133.66,3135.82,3132.55,3134.1,44,0.01,
04/01/2025 11:10,3131.57,3133.92,3130.68,3133.67,210,0.07,
04/01/2025 11:05,3132.49,3133.31,3131.49,3131.62,-87,-0.03,
04/01/2025 11:00,3132.42,3133.35,3131.65,3132.49,7,0.00,
04/01/2025 10:55,3133.03,3133.74,3132.29,3132.29,-74,-0.02,
04/01/2025 10:50,3133.39,3134.67,3132.53,3132.99,-40,-0.01,
04/01/2025 10:45,3133.94,3134.78,3133.17,3133.38,-56,-0.02,
04/01/2025 10:40,3134.96,3135.69,3133.55,3133.97,-99,-0.03,
04/01/2025 10:35,3135.37,3136.18,3131.77,3134.96,-41,-0.01,
04/01/2025 10:30,3136.17,3137.79,3135.31,3135.47,-70,-0.02,
04/01/2025 10:25,3137.69,3138,3135.59,3136.16,-153,-0.05,
04/01/2025 10:20,3136.06,3138.92,3135.13,3137.58,152,0.05,
04/01/2025 10:15,3135.13,3136.68,3134.76,3136,87,0.03,
04/01/2025 10:10,3132.73,3135.74,3131.4,3135.25,252,0.08,
04/01/2025 10:05,3132.98,3133.73,3132.42,3132.72,-26,-0.01,
04/01/2025 10:00,3132.21,3132.99,3130.72,3132.99,78,0.02,
04/01/2025 09:55,3132.29,3133.31,3132.13,3132.13,-16,-0.01,
04/01/2025 09:50,3131.72,3133.32,3130.16,3132.27,55,0.02,
04/01/2025 09:45,3133,3133.18,3131.49,3131.72,-128,-0.04,
04/01/2025 09:40,3131.48,3133.15,3131.3,3133.11,163,0.05,
04/01/2025 09:35,3132.32,3132.67,3131.16,3131.5,-82,-0.03,
04/01/2025 09:30,3132.33,3133.53,3131.47,3132.34,1,0.00,
04/01/2025 09:25,3133.46,3133.67,3132.04,3132.41,-105,-0.03,
04/01/2025 09:20,3131.98,3134.11,3131.81,3133.47,149,0.05,
